Model,w_idx,RX_time(ms),TX_time(ms),GPU_Active(ms),GPU_Idle(ms),1_Iter_time(ms),Total_time(ms),GPU_Memory(MB)
cifar10_resnet44_v2_sync_batch64,1,-1E+13,-1E+13,116.0421,13.50666667,126.4715,48774,387
cifar10_resnet44_v2_sync_batch64,2,-1E+13,-1E+13,95.9468,35.05044444,102.0882,48772,386.9375
cifar10_resnet44_v2_sync_dataFormat,1,-1E+13,-1E+13,96.6596,12.63611111,109.5929,48774,387
cifar10_resnet44_v2_sync_dataFormat,2,-1E+13,-1E+13,86.6826,26.90522222,98.3711,48585,386.9375
cifar10_resnet44_v2_sync_optMomentum,1,-1E+13,-1E+13,118.6487,14.19733333,129.6427,50102,933
cifar10_resnet44_v2_sync_optMomentum,2,-1E+13,-1E+13,107.4978,23.70866667,113.4392,50096,932.9375
cifar10_resnet44_v2_sync_optRmsprop,1,-1E+13,-1E+13,116.645,16.361,130.2699,21784,0
cifar10_resnet44_v2_sync_optRmsprop,2,-1E+13,-1E+13,98.6514,33.21555556,105.4637,21681,0
cifar10_resnet44_v2_sync_use_fp16,1,-1E+13,-1E+13,103.3437,29.48444444,130.2197,49402,0
cifar10_resnet44_v2_sync_use_fp16,2,-1E+13,-1E+13,122.6975,8.536888889,125.9594,49287,0
cifar10_resnet44_v2_sync_winograd,1,-1E+13,-1E+13,115.7159,16.25977778,128.3765,48989,0
cifar10_resnet44_v2_sync_winograd,2,-1E+13,-1E+13,95.5227,36.94033333,107.9017,48924,0
cifar10_resnet44_v2_sync_xla,1,-1E+13,-1E+13,109.9011,26.03777778,134.7489,49351,933
cifar10_resnet44_v2_sync_xla,2,-1E+13,-1E+13,112.7563,25.21133333,115.9151,49289,388.9375
cifar10_resnet56_async_batch128,1,-1E+13,-1E+13,109.3065,10.74777778,117.352,51745,0
cifar10_resnet56_async_batch128,2,-1E+13,-1E+13,135.9376,12.90566667,143.9689,51743,0
cifar10_resnet56_async_batch256,1,-1E+13,-1E+13,135.843,13.33811111,147.1633,22037,2823
cifar10_resnet56_async_batch256,2,-1E+13,-1E+13,142.5527,25.98766667,162.9514,21934,2822.9375
cifar10_resnet56_async_batch32,1,-1E+13,-1E+13,137.8845,10.46822222,146.6033,51619,387
cifar10_resnet56_async_batch32,2,-1E+13,-1E+13,138.7399,9.212111111,145.2225,51562,386.9375
cifar10_resnet56_async_batch512,1,-1E+13,-1E+13,143.856,44.89555556,183.6649,53411,0
cifar10_resnet56_async_batch512,2,-1E+13,-1E+13,141.6239,88.14577778,224.8289,53409,0
cifar10_resnet56_async_batch64,1,-1E+13,-1E+13,138.3541,7.405666667,142.9454,51183,369
cifar10_resnet56_async_batch64,2,-1E+13,-1E+13,143.2475,9.395111111,148.8164,51174,360.9375
cifar10_resnet56_async_dataFormat,1,-1E+13,-1E+13,148.9378,6.839111111,152.6177,51108,387
cifar10_resnet56_async_dataFormat,2,-1E+13,-1E+13,122.0719,13.68144444,131.7563,51159,386.9375
cifar10_resnet56_async_optMomentum,1,-1E+13,-1E+13,139.0665,6.565111111,144.0156,53697,1189
cifar10_resnet56_async_optMomentum,2,-1E+13,-1E+13,139.3901,7.496444444,143.6375,53550,1188.9375
cifar10_resnet56_async_optRmsprop,1,-1E+13,-1E+13,141.3684,8.957444444,146.3386,26914,345
cifar10_resnet56_async_optRmsprop,2,-1E+13,-1E+13,144.799,10.33566667,152.2012,26854,348.9375
cifar10_resnet56_async_use_fp16,1,-1E+13,-1E+13,127.2143,5.373,130.3655,52905,917
cifar10_resnet56_async_use_fp16,2,-1E+13,-1E+13,164.3637,12.63088889,172.2658,52850,916.9375
cifar10_resnet56_async_winograd,1,-1E+13,-1E+13,118.253,10.10488889,126.0157,21547,413
cifar10_resnet56_async_winograd,2,-1E+13,-1E+13,132.4687,12.57644444,140.1252,21605,386.9375
cifar10_resnet56_async_xla,1,-1E+13,-1E+13,120.1722,9.317888889,126.9844,21614,1189
cifar10_resnet56_async_xla,2,-1E+13,-1E+13,125.4406,11.56588889,133.6964,21557,388.9375
cifar10_resnet56_sync_batch128,1,-1E+13,-1E+13,143.7955,21.82577778,162.0218,52207,1733
cifar10_resnet56_sync_batch128,2,-1E+13,-1E+13,141.4439,22.25388889,146.1263,52205,1732.9375
cifar10_resnet56_sync_batch256,1,-1E+13,-1E+13,131.895,29.34855556,159.6644,52251,437
cifar10_resnet56_sync_batch256,2,-1E+13,-1E+13,135.2478,27.146,152.2134,52250,386.9375
cifar10_resnet56_sync_batch32,1,-1E+13,-1E+13,135.7136,19.30111111,153.617,51913,901
cifar10_resnet56_sync_batch32,2,-1E+13,-1E+13,136.2213,20.53355556,139.7377,51805,900.9375
cifar10_resnet56_sync_batch512,1,-1E+13,-1E+13,167.1854,46.17711111,214.9801,53420,4999
cifar10_resnet56_sync_batch512,2,-1E+13,-1E+13,155.0556,63.21466667,203.1227,53416,4998.9375
cifar10_resnet56_sync_batch64,1,-1E+13,-1E+13,137.1313,18.68744444,156.6334,22240,67
cifar10_resnet56_sync_batch64,2,-1E+13,-1E+13,134.7751,25.722,142.0899,22234,34.9375
cifar10_resnet56_sync_dataFormat,1,-1E+13,-1E+13,133.8364,26.80066667,158.8979,22223,1189
cifar10_resnet56_sync_dataFormat,2,-1E+13,-1E+13,141.4722,20.81177778,146.0304,21983,1188.9375
cifar10_resnet56_sync_optMomentum,1,-1E+13,-1E+13,151.9298,10.63444444,160.2964,54186,387
cifar10_resnet56_sync_optMomentum,2,-1E+13,-1E+13,122.7158,38.883,131.1331,54368,386.9375
cifar10_resnet56_sync_optRmsprop,1,-1E+13,-1E+13,138.1397,26.17066667,159.4328,57431,0
cifar10_resnet56_sync_optRmsprop,2,-1E+13,-1E+13,144.4043,18.24388889,151.3287,57430,0
cifar10_resnet56_sync_use_fp16,1,-1E+13,-1E+13,168.0957,11.93288889,178.2475,23022,463
cifar10_resnet56_sync_use_fp16,2,-1E+13,-1E+13,156.8755,23.33777778,159.9698,23209,386.9375
cifar10_resnet56_sync_winograd,1,-1E+13,-1E+13,148.7933,14.211,160.6544,51409,387
cifar10_resnet56_sync_winograd,2,-1E+13,-1E+13,128.9569,36.77122222,137.6089,51592,386.9375
cifar10_resnet56_sync_xla,1,-1E+13,-1E+13,148.6149,15.11377778,160.0814,51864,387
cifar10_resnet56_sync_xla,2,-1E+13,-1E+13,134.9881,28.474,138.2433,51858,386.9375
cifar10_resnet56_v2_async_batch128,1,-1E+13,-1E+13,121.4348,6.219888889,125.9492,51148,1733
cifar10_resnet56_v2_async_batch128,2,-1E+13,-1E+13,131.1602,18.92066667,145.2068,50915,392.9375
cifar10_resnet56_v2_async_batch256,1,-1E+13,-1E+13,147.5113,12.30011111,157.6208,51516,387
cifar10_resnet56_v2_async_batch256,2,-1E+13,-1E+13,124.669,25.01511111,145.0843,51412,386.9375
cifar10_resnet56_v2_async_batch32,1,-1E+13,-1E+13,140.5592,6.694777778,144.9321,51064,387
cifar10_resnet56_v2_async_batch32,2,-1E+13,-1E+13,123.3478,10.32544444,130.0399,50826,386.9375
cifar10_resnet56_v2_async_batch512,1,-1E+13,-1E+13,133.7558,48.20222222,180.0354,52481,387
cifar10_resnet56_v2_async_batch512,2,-1E+13,-1E+13,125.5754,82.09633333,200.7696,52530,386.9375
cifar10_resnet56_v2_async_batch64,1,-1E+13,-1E+13,125.5902,7.794333333,131.4803,50916,1189
cifar10_resnet56_v2_async_batch64,2,-1E+13,-1E+13,154.3893,8.922666667,160.1274,51007,1188.9375
cifar10_resnet56_v2_async_dataFormat,1,-1E+13,-1E+13,141.4453,7.492666667,146.8244,51105,1189
cifar10_resnet56_v2_async_dataFormat,2,-1E+13,-1E+13,123.6228,15.45733333,135.8793,51093,1188.9375
cifar10_resnet56_v2_async_optMomentum,1,-1E+13,-1E+13,134.0674,6.622555556,139.0245,52647,1189
cifar10_resnet56_v2_async_optMomentum,2,-1E+13,-1E+13,116.7683,16.903,129.7247,52646,1188.9375
cifar10_resnet56_v2_async_optRmsprop,1,-1E+13,-1E+13,138.0537,6.628444444,143.8418,55469,393
cifar10_resnet56_v2_async_optRmsprop,2,-1E+13,-1E+13,130.5936,14.356,138.5674,55414,418.9375
cifar10_resnet56_v2_async_use_fp16,1,-1E+13,-1E+13,146.4533,5.167555556,149.92,51916,387
cifar10_resnet56_v2_async_use_fp16,2,-1E+13,-1E+13,165.6358,10.25466667,171.8548,51762,386.9375
cifar10_resnet56_v2_async_winograd,1,-1E+13,-1E+13,130.059,7.024666667,134.6902,50725,387
cifar10_resnet56_v2_async_winograd,2,-1E+13,-1E+13,117.3655,8.514777778,124.151,50719,386.9375
cifar10_resnet56_v2_async_xla,1,-1E+13,-1E+13,148.1811,6.942444444,152.7712,50677,1189
cifar10_resnet56_v2_async_xla,2,-1E+13,-1E+13,148.6881,11.20088889,155.962,50617,1188.9375
cifar10_resnet56_v2_sync_batch128,1,-1E+13,-1E+13,124.2669,14.37666667,135.6587,51264,1733
cifar10_resnet56_v2_sync_batch128,2,-1E+13,-1E+13,120.2913,18.10277778,126.0323,51255,1732.9375
cifar10_resnet56_v2_sync_batch256,1,-1E+13,-1E+13,136.5891,18.85233333,153.978,51758,0
cifar10_resnet56_v2_sync_batch256,2,-1E+13,-1E+13,106.6842,48.10277778,135.9619,51751,0
cifar10_resnet56_v2_sync_batch32,1,-1E+13,-1E+13,138.1785,7.817444444,144.992,51163,901
cifar10_resnet56_v2_sync_batch32,2,-1E+13,-1E+13,118.1236,30.323,121.9776,51260,900.9375
cifar10_resnet56_v2_sync_batch512,1,-1E+13,-1E+13,144.527,55.31633333,199.0719,52509,0
cifar10_resnet56_v2_sync_batch512,2,-1E+13,-1E+13,135.4305,65.53588889,194.92,52259,0
cifar10_resnet56_v2_sync_batch64,1,-1E+13,-1E+13,132.2285,12.53555556,147.4646,51565,1189
cifar10_resnet56_v2_sync_batch64,2,-1E+13,-1E+13,126.3765,26.76511111,131.4456,51609,1188.9375
cifar10_resnet56_v2_sync_dataFormat,1,-1E+13,-1E+13,132.0487,20.89155556,149.279,51427,1189
cifar10_resnet56_v2_sync_dataFormat,2,-1E+13,-1E+13,107.9755,33.31788889,115.4071,51279,1188.9375
cifar10_resnet56_v2_sync_optMomentum,1,-1E+13,-1E+13,131.4921,23.92466667,153.7715,53592,1189
cifar10_resnet56_v2_sync_optMomentum,2,-1E+13,-1E+13,136.638,20.52511111,140.9341,53539,1188.9375
cifar10_resnet56_v2_sync_optRmsprop,1,-1E+13,-1E+13,136.6927,32.70511111,164.4223,55861,1189
cifar10_resnet56_v2_sync_optRmsprop,2,-1E+13,-1E+13,143.8892,20.08588889,146.7186,55859,1188.9375
cifar10_resnet56_v2_sync_use_fp16,1,-1E+13,-1E+13,140.345,23.48866667,159.8325,22552,917
cifar10_resnet56_v2_sync_use_fp16,2,-1E+13,-1E+13,140.094,19.42822222,144.2125,22269,916.9375
cifar10_resnet56_v2_sync_winograd,1,-1E+13,-1E+13,113.657,24.74422222,137.1707,51410,1189
cifar10_resnet56_v2_sync_winograd,2,-1E+13,-1E+13,121.2533,19.20333333,123.9942,51404,1188.9375
cifar10_resnet56_v2_sync_xla,1,-1E+13,-1E+13,121.0919,34.867,150.6683,51307,1189
cifar10_resnet56_v2_sync_xla,2,-1E+13,-1E+13,133.4205,20.55777778,136.8103,51250,1188.9375
cifar10_vgg16_async_batch128,1,-1E+13,-1E+13,179.2155,233.2822222,415.9179,50735,4749
cifar10_vgg16_async_batch128,2,-1E+13,-1E+13,176.0012,271.0023333,439.8719,50821,4748.9375
cifar10_vgg16_async_batch256,1,-1E+13,-1E+13,180.5228,238.0673333,417.5122,50642,6287
cifar10_vgg16_async_batch256,2,-1E+13,-1E+13,170.1793,226.8321111,390.6347,50640,6286.9375
cifar10_vgg16_async_batch32,1,-1E+13,-1E+13,192.6986,243.6981111,434.0581,49984,12
cifar10_vgg16_async_batch32,2,-1E+13,-1E+13,169.9626,243.087,404.7698,49982,11.9375
cifar10_vgg16_async_batch512,1,-1E+13,-1E+13,187.0533,219.5541111,414.3224,51506,7831
cifar10_vgg16_async_batch512,2,-1E+13,-1E+13,178.7363,259.1996667,435.2997,51505,7814.9375
cifar10_vgg16_async_batch64,1,-1E+13,-1E+13,188.0134,246.3081111,432.7266,51541,4745
cifar10_vgg16_async_batch64,2,-1E+13,-1E+13,188.9785,236.6767778,424.1785,51184,4744.9375
cifar10_vgg16_async_dataFormat,1,-1E+13,-1E+13,194.2501,249.5076667,444.7324,50722,12
cifar10_vgg16_async_dataFormat,2,-1E+13,-1E+13,185.4558,255.2722222,436.0808,50523,11.9375
cifar10_vgg16_async_optMomentum,1,-1E+13,-1E+13,189.3657,271.2777778,459.7261,50332,4745
cifar10_vgg16_async_optMomentum,2,-1E+13,-1E+13,173.0668,254.78,427.5723,50275,4744.9375
cifar10_vgg16_async_optRmsprop,1,-1E+13,-1E+13,188.2347,273.3285556,456.6434,51988,35
cifar10_vgg16_async_optRmsprop,2,-1E+13,-1E+13,170.3974,267.2308889,440.0884,51877,34.9375
cifar10_vgg16_async_use_fp16,1,-1E+13,-1E+13,205.1367,233.6072222,437.1692,50607,387
cifar10_vgg16_async_use_fp16,2,-1E+13,-1E+13,180.1923,234.7326667,415.5236,50355,386.9375
cifar10_vgg16_async_winograd,1,-1E+13,-1E+13,189.3074,246.2292222,429.9371,50005,713
cifar10_vgg16_async_winograd,2,-1E+13,-1E+13,168.9727,241.0763333,410.9893,49937,386.9375
cifar10_vgg16_async_xla,1,-1E+13,-1E+13,199.2896,241.2914444,437.6988,49895,4745
cifar10_vgg16_async_xla,2,-1E+13,-1E+13,182.0664,229.3936667,405.7209,49841,986.9375
cifar10_vgg16_sync_batch128,1,-1E+13,-1E+13,181.9283,257.8275556,434.532,50807,4749
cifar10_vgg16_sync_batch128,2,-1E+13,-1E+13,197.1319,240.7886667,432.7087,50751,4748.9375
cifar10_vgg16_sync_batch256,1,-1E+13,-1E+13,187.3009,253.1245556,441.0349,51933,0
cifar10_vgg16_sync_batch256,2,-1E+13,-1E+13,185.4547,260.7827778,418.078,51976,0
cifar10_vgg16_sync_batch32,1,-1E+13,-1E+13,186.9299,249.1171111,433.9471,51130,387
cifar10_vgg16_sync_batch32,2,-1E+13,-1E+13,172.8718,264.4197778,411.1275,51125,386.9375
cifar10_vgg16_sync_batch512,1,-1E+13,-1E+13,182.4408,265.2593333,447.5773,52504,7831
cifar10_vgg16_sync_batch512,2,-1E+13,-1E+13,188.7897,259.3742222,444.6741,52455,7814.9375
cifar10_vgg16_sync_batch64,1,-1E+13,-1E+13,189.6599,235.7046667,428.0505,50732,4745
cifar10_vgg16_sync_batch64,2,-1E+13,-1E+13,173.9823,252.8005556,405.074,50727,4744.9375
cifar10_vgg16_sync_dataFormat,1,-1E+13,-1E+13,177.2548,262.9576667,437.1258,50868,4749
cifar10_vgg16_sync_dataFormat,2,-1E+13,-1E+13,170.4421,268.0704444,419.1191,50957,4748.9375
cifar10_vgg16_sync_optMomentum,1,-1E+13,-1E+13,180.3846,264.1616667,439.6844,51222,4745
cifar10_vgg16_sync_optMomentum,2,-1E+13,-1E+13,176.2774,265.9958889,427.0529,51028,4748.9375
cifar10_vgg16_sync_optRmsprop,1,-1E+13,-1E+13,185.7638,274.5416667,457.9192,52393,387
cifar10_vgg16_sync_optRmsprop,2,-1E+13,-1E+13,178.9223,283.8195556,444.3456,52335,386.9375
cifar10_vgg16_sync_use_fp16,1,-1E+13,-1E+13,195.5985,262.5836667,456.5291,52125,4745
cifar10_vgg16_sync_use_fp16,2,-1E+13,-1E+13,175.4585,285.222,440.0909,52061,752.9375
cifar10_vgg16_sync_winograd,1,-1E+13,-1E+13,188.1885,243.1687778,432.7203,50958,405
cifar10_vgg16_sync_winograd,2,-1E+13,-1E+13,170.4488,264.1024444,415.128,50686,386.9375
cifar10_vgg16_sync_xla,1,-1E+13,-1E+13,182.3287,258.8688889,439.0463,51113,4745
cifar10_vgg16_sync_xla,2,-1E+13,-1E+13,181.5661,263.8696667,430.8243,51048,4744.9375
imagenet_alexnet_async_batch128,1,-1E+13,-1E+13,345.0288,568.3685556,908.6084,60848,12
imagenet_alexnet_async_batch128,2,-1E+13,-1E+13,347.8744,523.2973333,866.252,60987,11.9375
imagenet_alexnet_async_batch256,1,-1E+13,-1E+13,350.6228,542.4303333,886.0196,62656,12
imagenet_alexnet_async_batch256,2,-1E+13,-1E+13,357.0034,555.9125556,907.2402,62747,11.9375
imagenet_alexnet_async_batch32,1,-1E+13,-1E+13,350.108,541.9728889,889.7574,61002,375
imagenet_alexnet_async_batch32,2,-1E+13,-1E+13,338.7942,579.5493333,908.5135,60804,374.9375
imagenet_alexnet_async_batch512,1,-1E+13,-1E+13,374.8471,565.9366667,940.8214,65365,8841
imagenet_alexnet_async_batch512,2,-1E+13,-1E+13,354.0235,538.2766667,890.2238,65312,386.9375
imagenet_alexnet_async_batch64,1,-1E+13,-1E+13,341.8089,566.3937778,906.2808,60101,387
imagenet_alexnet_async_batch64,2,-1E+13,-1E+13,329.3053,533.8843333,863.4832,60237,386.9375
imagenet_alexnet_async_dataFormat,1,-1E+13,-1E+13,347.3968,571.9991111,920.7611,60721,2695
imagenet_alexnet_async_dataFormat,2,-1E+13,-1E+13,347.652,523.1848889,874.1663,60660,386.9375
imagenet_alexnet_async_optMomentum,1,-1E+13,-1E+13,356.9487,570.6964444,928.8697,61803,2695
imagenet_alexnet_async_optMomentum,2,-1E+13,-1E+13,331.765,554.7177778,891.7894,61262,386.9375
imagenet_alexnet_async_optRmsprop,1,-1E+13,-1E+13,347.6814,658.983,999.6927,63403,387
imagenet_alexnet_async_optRmsprop,2,-1E+13,-1E+13,343.2173,642.5321111,976.5647,63349,386.9375
imagenet_alexnet_async_use_fp16,1,-1E+13,-1E+13,352.6242,550.6287778,899.358,61391,2695
imagenet_alexnet_async_use_fp16,2,-1E+13,-1E+13,335.2176,542.1788889,870.888,61389,386.9375
imagenet_alexnet_async_winograd,1,-1E+13,-1E+13,364.8882,558.8004444,918.9732,61000,2695
imagenet_alexnet_async_winograd,2,-1E+13,-1E+13,351.1284,544.7554444,889.775,60999,2694.9375
imagenet_alexnet_async_xla,1,-1E+13,-1E+13,337.6463,545.0147778,889.0245,60303,2695
imagenet_alexnet_async_xla,2,-1E+13,-1E+13,329.9507,556.575,878.21,60301,386.9375
imagenet_alexnet_sync_batch128,1,-1E+13,-1E+13,334.0603,569.3252222,900.9433,62116,2695
imagenet_alexnet_sync_batch128,2,-1E+13,-1E+13,327.6367,573.0333333,862.9089,62113,386.9375
imagenet_alexnet_sync_batch256,1,-1E+13,-1E+13,334.3583,570.2118889,899.7251,63476,4745
imagenet_alexnet_sync_batch256,2,-1E+13,-1E+13,328.7696,577.0757778,877.9598,63473,4744.9375
imagenet_alexnet_sync_batch32,1,-1E+13,-1E+13,345.9257,555.4845556,903.0468,61293,0
imagenet_alexnet_sync_batch32,2,-1E+13,-1E+13,330.6126,571.4727778,870.3327,61382,0
imagenet_alexnet_sync_batch512,1,-1E+13,-1E+13,342.111,580.6446667,919.4808,66507,0
imagenet_alexnet_sync_batch512,2,-1E+13,-1E+13,342.454,581.0476667,905.3318,66602,0
imagenet_alexnet_sync_batch64,1,-1E+13,-1E+13,346.616,576.7411111,920.9732,61109,2695
imagenet_alexnet_sync_batch64,2,-1E+13,-1E+13,346.5404,574.5558889,889.6875,61299,2694.9375
imagenet_alexnet_sync_dataFormat,1,-1E+13,-1E+13,339.8067,604.7867778,945.6273,61135,2695
imagenet_alexnet_sync_dataFormat,2,-1E+13,-1E+13,358.1656,591.6128889,910.0888,61500,2694.9375
imagenet_alexnet_sync_optMomentum,1,-1E+13,-1E+13,343.3759,606.2477778,953.3338,62473,1489
imagenet_alexnet_sync_optMomentum,2,-1E+13,-1E+13,343.6616,607.1454444,927.9735,62555,386.9375
imagenet_alexnet_sync_optRmsprop,1,-1E+13,-1E+13,349.9986,657.0298889,1004.7495,63416,31
imagenet_alexnet_sync_optRmsprop,2,-1E+13,-1E+13,325.337,682.6802222,959.3186,63363,32.9375
imagenet_alexnet_sync_use_fp16,1,-1E+13,-1E+13,344.726,564.465,914.5005,61162,2695
imagenet_alexnet_sync_use_fp16,2,-1E+13,-1E+13,347.0239,562.8831111,881.6392,61157,2694.9375
imagenet_alexnet_sync_winograd,1,-1E+13,-1E+13,340.53,580.5216667,920.1737,61415,12
imagenet_alexnet_sync_winograd,2,-1E+13,-1E+13,337.4298,587.3993333,890.5692,61413,11.9375
imagenet_alexnet_sync_xla,1,-1E+13,-1E+13,355.0083,564.599,917.6481,61250,2695
imagenet_alexnet_sync_xla,2,-1E+13,-1E+13,329.7791,587.5463333,877.8605,61339,386.9375
imagenet_googlenet_async_batch128,1,-1E+13,-1E+13,126.4129,69.61944444,193.148,51336,33
imagenet_googlenet_async_batch128,2,-1E+13,-1E+13,131.2623,70.68288889,196.3676,51050,30.9375
imagenet_googlenet_async_batch256,1,-1E+13,-1E+13,183.8249,161.1958889,346.5558,56988,349
imagenet_googlenet_async_batch256,2,-1E+13,-1E+13,157.7186,175.9194444,331.1317,56894,350.9375
imagenet_googlenet_async_batch32,1,-1E+13,-1E+13,121.8327,13.69222222,133.9513,48030,2695
imagenet_googlenet_async_batch32,2,-1E+13,-1E+13,118.6305,16.24955556,130.1768,48028,2694.9375
imagenet_googlenet_async_batch512,1,-1E+13,-1E+13,211.0797,410.66,620.0188,66616,18057
imagenet_googlenet_async_batch512,2,-1E+13,-1E+13,223.716,397.8582222,619.1185,66467,386.9375
imagenet_googlenet_async_batch64,1,-1E+13,-1E+13,124.1608,26.49288889,147.9116,48984,4743
imagenet_googlenet_async_batch64,2,-1E+13,-1E+13,112.9159,28.10922222,137.2066,48983,4742.9375
imagenet_googlenet_async_dataFormat,1,-1E+13,-1E+13,116.845,20.02722222,134.4633,49429,4743
imagenet_googlenet_async_dataFormat,2,-1E+13,-1E+13,127.6408,19.21533333,142.6244,49424,4742.9375
imagenet_googlenet_async_optMomentum,1,-1E+13,-1E+13,119.6347,28.17355556,145.8569,50580,0
imagenet_googlenet_async_optMomentum,2,-1E+13,-1E+13,116.318,28.17777778,140.0958,50578,0
imagenet_googlenet_async_optRmsprop,1,-1E+13,-1E+13,111.8835,28.93255556,138.264,52225,0
imagenet_googlenet_async_optRmsprop,2,-1E+13,-1E+13,121.2254,26.47544444,144.0353,52167,0
imagenet_googlenet_async_use_fp16,1,-1E+13,-1E+13,118.369,31.4,147.4779,50410,0
imagenet_googlenet_async_use_fp16,2,-1E+13,-1E+13,119.9503,35.44766667,151.3281,50351,0
imagenet_googlenet_async_winograd,1,-1E+13,-1E+13,127.5153,26.66888889,151.6066,48965,4743
imagenet_googlenet_async_winograd,2,-1E+13,-1E+13,113.9974,26.88422222,138.4664,48909,4742.9375
imagenet_googlenet_async_xla,1,-1E+13,-1E+13,126.2182,24.10255556,146.5832,48831,4743
imagenet_googlenet_async_xla,2,-1E+13,-1E+13,121.6428,29.07722222,145.7071,48758,4742.9375
imagenet_googlenet_sync_batch128,1,-1E+13,-1E+13,138.7507,69.48588889,207.6364,51330,387
imagenet_googlenet_sync_batch128,2,-1E+13,-1E+13,130.675,79.76266667,205.229,51184,386.9375
imagenet_googlenet_sync_batch256,1,-1E+13,-1E+13,166.1768,180.4201111,340.7563,56761,8839
imagenet_googlenet_sync_batch256,2,-1E+13,-1E+13,151.905,191.3327778,337.5835,56749,386.9375
imagenet_googlenet_sync_batch32,1,-1E+13,-1E+13,113.6666,28.28355556,143.1828,48246,2695
imagenet_googlenet_sync_batch32,2,-1E+13,-1E+13,122.0525,23.53855556,133.4243,48244,2694.9375
imagenet_googlenet_sync_batch512,1,-1E+13,-1E+13,227.4127,393.5806667,624.1875,66515,387
imagenet_googlenet_sync_batch512,2,-1E+13,-1E+13,216.9398,404.4403333,621.6622,66464,386.9375
imagenet_googlenet_sync_batch64,1,-1E+13,-1E+13,120.2597,32.59111111,154.3507,49347,4743
imagenet_googlenet_sync_batch64,2,-1E+13,-1E+13,116.6681,41.09688889,152.1815,49344,4742.9375
imagenet_googlenet_sync_dataFormat,1,-1E+13,-1E+13,125.3268,31.26255556,154.7488,19974,0
imagenet_googlenet_sync_dataFormat,2,-1E+13,-1E+13,128.9887,28.73422222,151.1648,19917,0
imagenet_googlenet_sync_optMomentum,1,-1E+13,-1E+13,113.4826,44.78822222,154.4323,51202,4743
imagenet_googlenet_sync_optMomentum,2,-1E+13,-1E+13,122.9963,34.84888889,151.7166,51056,4742.9375
imagenet_googlenet_sync_optRmsprop,1,-1E+13,-1E+13,127.2294,32.97533333,158.4628,52602,0
imagenet_googlenet_sync_optRmsprop,2,-1E+13,-1E+13,114.4104,46.59111111,145.0143,52600,0
imagenet_googlenet_sync_use_fp16,1,-1E+13,-1E+13,149.2218,32.99733333,181.4184,20757,2695
imagenet_googlenet_sync_use_fp16,2,-1E+13,-1E+13,122.8787,64.406,162.5726,20706,2694.9375
imagenet_googlenet_sync_winograd,1,-1E+13,-1E+13,120.6986,42.99311111,163.5677,49141,0
imagenet_googlenet_sync_winograd,2,-1E+13,-1E+13,116.6113,51.70655556,153.3716,49136,0
imagenet_googlenet_sync_xla,1,-1E+13,-1E+13,127.5503,34.49788889,159.5391,49686,12
imagenet_googlenet_sync_xla,2,-1E+13,-1E+13,114.2628,44.84355556,150.5843,49678,11.9375
imagenet_inception3_async_batch128,1,-1E+13,-1E+13,506.121,227.6236667,739.6376,74573,17031
imagenet_inception3_async_batch128,2,-1E+13,-1E+13,406.9491,421.2861111,817.2927,74515,386.9375
imagenet_inception3_async_batch256,1,-1E+13,-1E+13,918.9646,452.1597778,1390.6982,92720,387
imagenet_inception3_async_batch256,2,-1E+13,-1E+13,718.7224,832.5042222,1529.8335,92718,386.9375
imagenet_inception3_async_batch32,1,-1E+13,-1E+13,307.1451,40.63122222,345.1282,61402,8839
imagenet_inception3_async_batch32,2,-1E+13,-1E+13,227.6006,76.10111111,297.0743,61396,8838.9375
imagenet_inception3_async_batch64,1,-1E+13,-1E+13,301.3845,108.7464444,414.7047,65203,8839
imagenet_inception3_async_batch64,2,-1E+13,-1E+13,287.8873,219.5354444,493.531,65192,8838.9375
imagenet_inception3_async_dataFormat,1,-1E+13,-1E+13,299.9252,77.551,368.1454,65203,17031
imagenet_inception3_async_dataFormat,2,-1E+13,-1E+13,265.7018,159.1014444,419.1229,65156,17030.9375
imagenet_inception3_async_optMomentum,1,-1E+13,-1E+13,351.7063,66.60622222,426.7061,38817,367
imagenet_inception3_async_optMomentum,2,-1E+13,-1E+13,276.1744,240.8614444,502.3459,39177,364.9375
imagenet_inception3_async_optRmsprop,1,-1E+13,-1E+13,333.5563,109.3986667,441.8102,71266,0
imagenet_inception3_async_optRmsprop,2,-1E+13,-1E+13,290.5935,210.1086667,492.6821,71264,0
imagenet_inception3_async_use_fp16,1,-1E+13,-1E+13,285.4119,83.76033333,369.765,65976,8839
imagenet_inception3_async_use_fp16,2,-1E+13,-1E+13,261.181,151.114,410.1673,65974,8838.9375
imagenet_inception3_async_winograd,1,-1E+13,-1E+13,344.2903,80.93422222,427.2104,65147,8839
imagenet_inception3_async_winograd,2,-1E+13,-1E+13,273.5377,202.3576667,471.3358,65141,386.9375
imagenet_inception3_async_xla,1,-1E+13,-1E+13,311.3446,121.7767778,430.4945,65561,12
imagenet_inception3_async_xla,2,-1E+13,-1E+13,279.7534,203.8166667,475.9759,65508,11.9375
imagenet_inception3_sync_batch128,1,-1E+13,-1E+13,463.176,293.2788889,760.4775,73882,17031
imagenet_inception3_sync_batch128,2,-1E+13,-1E+13,419.0842,343.6211111,758.1575,73826,386.9375
imagenet_inception3_sync_batch256,1,-1E+13,-1E+13,856.5272,541.333,1396.5716,61251,387
